id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Global_Sales
8345,Crash of the Titans,PSP,2007.0,Action,Vivendi Games,0.25,0.24,0.0,0.14,,,7.1,24.0,SuperVillain Studios,E10+,0.6302366069043742
8346,GunGriffon: Allied Strike,XB,2004.0,Simulation,Microsoft Game Studios,0.02,0.01,0.0,0.0,55.0,21.0,tbd,,Game Arts,T,0.030296769471110443
8353,Puyo Puyo 7,PSP,2009.0,Puzzle,Sega,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8361,Super Smash Bros. Melee,GC,2001.0,Fighting,Nintendo,4.41,1.04,1.39,0.22,92.0,38.0,9.1,568.0,HAL Labs,T,7.059485022496489
8363,Naval Ops: Commander,PS2,2004.0,Simulation,Tecmo Koei,0.03,0.02,0.0,0.01,65.0,12.0,tbd,,Micro Cabin,T,0.06029324302661093
8367,Gummy Bears Mini Golf,DS,2010.0,Sports,Storm City Games,0.04,0.0,0.0,0.0,,,,,,,0.04029294234962642
8376,Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0.0,0.05,0.0,0.01,,,,,,,0.06029969812027419
8379,Asphalt: Urban GT,DS,2004.0,Racing,Ubisoft,0.31,0.22,0.0,0.06,60.0,38.0,7.5,13.0,Gameloft,E,0.5902442201757714
8383,Cartoon Network Racing,DS,2006.0,Action,Game Factory,0.04,0.0,0.0,0.0,55.0,13.0,tbd,,Firebrand Games,E,0.04029294234962642
8384,Line Rider 2: Unbound,Wii,2008.0,Puzzle,Deep Silver,0.02,0.0,0.0,0.0,62.0,12.0,6.4,5.0,InXile Entertainment,E,0.020296293196818964
8392,ATV Quad Power Racing 2,GC,2003.0,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.01,70.0,18.0,9,4.0,Climax Group,E,0.2902633150754477
8394,Tiger Woods PGA Tour 14,X360,2013.0,Sports,Electronic Arts,0.21,0.12,0.0,0.03,77.0,28.0,6.2,26.0,EA Tiburon,E,0.3602631935544034
8414,Tom Clancy's EndWar,PC,2009.0,Strategy,Ubisoft,0.0,0.02,0.0,0.0,68.0,24.0,6.7,42.0,Ubisoft Shanghai,T,0.020300596592594467
8416,Party Pigs: Farmyard Games,Wii,2009.0,Misc,Data Design Interactive,0.07,0.0,0.0,0.0,,,tbd,,Data Design Interactive,E,0.07028791607883761
8418,Battlefield: Bad Company,X360,2008.0,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,83.0,70.0,7.7,263.0,EA DICE,T,1.4601488017848312
8429,Command & Conquer 3: Kane's Wrath,X360,2008.0,Strategy,Electronic Arts,0.16,0.06,0.0,0.02,,,,,,,0.2402710403218306
8448,Tomb Raider II,PS,1997.0,Action,Eidos Interactive,2.3,2.46,0.2,0.28,85.0,13.0,,,Core Design Ltd.,T,5.239955635140273
8456,Star Wars Episode II: Attack of the Clones,GBA,2002.0,Action,THQ,0.55,0.2,0.0,0.01,38.0,14.0,5,6.0,David A. Palmer Productions,E,0.7602146939368515
8457,Lunatic Dawn Tempest,PS2,2001.0,Role-Playing,ArtDink,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
8463,Gal*Gun,X360,2011.0,Shooter,Alchemist,0.0,0.0,0.04,0.0,,,,,,,0.04029751190664182
8466,Diablo,PS,1997.0,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,,,,,,,0.590247065550082
8474,Mortal Kombat 3,SNES,1994.0,Fighting,Acclaim Entertainment,1.19,0.29,0.0,0.05,,,,,,,1.5301024441145343
8476,Gaku ? Ou: The Royal Seven Stars,PSP,2012.0,Role-Playing,Alchemist,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
8483,Cool Boarders 3,PS,1998.0,Sports,989 Studios,1.65,0.46,0.1,0.1,,,,,,,2.3100165044726633
8487,Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004.0,Platform,Global Star,0.05,0.02,0.0,0.0,,,tbd,,Vicarious Visions,E,0.07029221947461312
8494,I-Ninja,PS2,2003.0,Platform,Sony Computer Entertainment,0.19,0.15,0.0,0.05,73.0,39.0,8.3,22.0,Argonaut Games,T,0.390263318634081
8499,NBA 2K16,X360,2015.0,Sports,Take-Two Interactive,0.79,0.05,0.0,0.1,,,3.2,24.0,Visual Concepts,E,0.9401463939994164
8501,Tom Clancy's HAWX 2,X360,2010.0,Action,Ubisoft,0.24,0.09,0.01,0.03,68.0,57.0,6.3,29.0,Ubisoft,T,0.3702562054263977
8502,The Thing,PS2,2002.0,Adventure,Vivendi Games,0.22,0.17,0.0,0.06,78.0,27.0,7.4,41.0,Computer Artworks,M,0.4502569176166804
8503,Spider-Man: Edge of Time,Wii,2011.0,Action,Activision,0.06,0.02,0.0,0.01,62.0,9.0,5.2,6.0,Beenox,T,0.09028821675582212
8505,MadWorld,Wii,2009.0,Action,Sega,0.45,0.23,0.02,0.07,81.0,74.0,8.6,176.0,PlatinumGames,M,0.7702178471558354
8509,Metal Gear Rising: Revengeance,PS3,2013.0,Action,Konami Digital Entertainment,0.45,0.37,0.44,0.16,80.0,61.0,7.9,746.0,PlatinumGames,M,1.420181181896782
8515,Pop Cutie! Street Fashion Simulation (JP sales),DS,2008.0,Simulation,Tecmo Koei,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8528,Spyro: Attack of the Rhynocs,GBA,2003.0,Platform,Universal Interactive,0.22,0.08,0.0,0.01,72.0,13.0,7.5,15.0,Digital Eclipse,E,0.3102642676240307
8534,My Hero: Doctor,DS,2009.0,Action,Majesco Entertainment,0.02,0.0,0.0,0.0,,,tbd,,"Majesco Games, Majesco",E10+,0.020296293196818964
8539,Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.01,63.0,5.0,8.2,6.0,Psikyo,E,0.1302879701551003
8545,Singstar: Ultimate Party,PS4,2014.0,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,47.0,19.0,4.1,18.0,SCEE,,0.19030028254709105
8546,Military History: Commander - Europe at War,DS,2009.0,Strategy,Slitherine Software,0.0,0.01,0.0,0.0,,,,,,,0.010300120318302986
8552,Final Fantasy XI: Rise of the Zilart,PS2,2003.0,Role-Playing,Square Enix,0.0,0.0,0.13,0.0,,,,,,,0.13029271459756
8558,Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,2007.0,Fighting,Marvelous Interactive,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
8560,Starshot: Space Circus Fever,N64,1998.0,Platform,Infogrames,0.02,0.01,0.0,0.0,,,,,,,0.030296769471110443
8561,Brain Quest: Grades 5 & 6,DS,2008.0,Misc,Electronic Arts,0.1,0.0,0.0,0.01,,,,,,,0.11028056251285408
8574,WTA Tour Tennis,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,,,tbd,,Konami,E,0.010297968620415234
8577,Arslan: The Warriors of Legend,PS3,2015.0,Action,Tecmo Koei,0.0,0.0,0.05,0.0,,,tbd,,Omega Force,T,0.05029697887229939
8582,Unchained Blades ,PSP,2011.0,Role-Playing,FuRyu,0.0,0.0,0.06,0.0,61.0,8.0,7.5,15.0,FuRyu,T,0.060296445837956965
8585,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005.0,Role-Playing,Nintendo,0.81,0.3,0.0,0.02,,,,,,,1.1301735683710685
8588,Child of Eden,PS3,2011.0,Shooter,Ubisoft,0.09,0.1,0.0,0.04,81.0,21.0,7.8,25.0,Q Entertainment,E10+,0.23028001879378102
8601,SD Gundam G Generation 3D,3DS,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,,,,,,,0.16029111549453276
8603,Blue Stinger,DC,1999.0,Adventure,Activision,0.0,0.0,0.1,0.0,,,,,,,0.10029431370058728
8616,Borderlands,PC,2009.0,Shooter,Take-Two Interactive,0.01,0.14,0.0,0.03,81.0,37.0,7.8,1363.0,Gearbox Software,M,0.18029765457491184
8617,Mortal Kombat Mythologies: Sub-Zero,N64,1997.0,Fighting,Midway Games,0.32,0.07,0.0,0.0,,,,,,,0.39024936440897123
8618,God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment,1.48,1.0,0.04,0.66,91.0,79.0,8.6,565.0,Ready at Dawn,M,3.17994357516069
8621,Tony Hawk: Shred,X360,2010.0,Sports,Activision,0.17,0.06,0.0,0.02,53.0,10.0,6.6,10.0,Robomodo,E,0.25026936489823437
8623,End of Nations,PC,2012.0,Strategy,Trion Worlds,0.01,0.0,0.0,0.0,,,,,Petroglyph,T,0.010297968620415234
8624,Razor Freestyle Scooter,GBA,2001.0,Sports,Ubisoft,0.01,0.0,0.0,0.0,,,,,,,0.010297968620415234
8626,Deadliest Catch: Sea of Chaos,PS3,2010.0,Sports,Crave Entertainment,0.08,0.0,0.0,0.01,48.0,8.0,tbd,,Crave,E10+,0.09028391336004662
8627,Fallout 4,XOne,2015.0,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,88.0,39.0,6.2,1749.0,Bethesda Game Studios,M,4.219853010676081
8635,Injustice: Gods Among Us,WiiU,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.09,0.08,0.0,0.02,82.0,5.0,7.9,112.0,NetherRealm Studios,T,0.19028372083558748
8638,NightCaster,XB,2002.0,Action,Microsoft Game Studios,0.1,0.03,0.0,0.0,61.0,27.0,5.7,7.0,Jaleco Entertainment,T,0.13028431863092324
8640,Emergency 2012,PC,2010.0,Simulation,Deep Silver,0.02,0.04,0.0,0.01,61.0,9.0,6.2,12.0,ValuSoft,T,0.07029587099879017
8648,Hunter: The Reckoning  Wayward,PS2,2003.0,Action,Interplay,0.21,0.16,0.0,0.06,68.0,27.0,8.8,16.0,High Voltage Software,M,0.43025811676598513
8662,Planet 51,Wii,2009.0,Action,Sega,0.17,0.01,0.0,0.02,53.0,6.0,5.8,4.0,Pyro Studios,E,0.20026698352677696
8673,Sniper Elite,XB,2005.0,Shooter,Ubisoft,0.07,0.02,0.0,0.0,77.0,25.0,8.5,11.0,Rebellion,M,0.09028886862742057
8676,The Incredibles,PS2,2004.0,Action,THQ,0.96,1.08,0.04,0.3,62.0,36.0,7.6,22.0,Heavy Iron Studios,T,2.380118290009038
8690,Shadow of Destiny,PSP,2009.0,Adventure,Konami Digital Entertainment,0.08,0.0,0.0,0.01,54.0,6.0,8.2,5.0,Konami,T,0.09028391336004662
8702,MLB 15: The Show,PSV,2015.0,Sports,Sony Computer Entertainment,0.01,0.0,0.0,0.0,,,8.8,5.0,SCEA San Diego Studios,E,0.010297968620415234
8704,Malice,PS2,2004.0,Platform,Evolved Games,0.01,0.01,0.0,0.0,51.0,11.0,tbd,,Argonaut Games,T,0.020298444894706717
8715,Magician's Quest: Town of Magic,3DS,2012.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.21,0.0,,,,,,,0.21028845032282062
8717,Madden NFL 06,GC,2005.0,Sports,Electronic Arts,0.44,0.11,0.0,0.02,86.0,21.0,8.5,11.0,EA Sports,E,0.5702265098325925
8723,Dragon Ball Z: Battle of Z,PS3,2014.0,Fighting,Namco Bandai Games,0.1,0.1,0.06,0.04,54.0,32.0,5.3,103.0,Artdink,T,0.30027514516413023
8724,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,2003.0,Misc,Disney Interactive Studios,0.12,0.1,0.0,0.03,56.0,6.0,tbd,,Ubisoft Shanghai,E,0.2502773198181869
8725,FIFA Street 3,PS3,2008.0,Sports,Electronic Arts,0.08,0.18,0.0,0.06,63.0,37.0,6.9,19.0,EA Canada,E,0.32028084982131966
8731,Toriko: Ultimate Survival,3DS,2013.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8738,Michael Jackson: The Experience,PSV,2011.0,Misc,Ubisoft,0.04,0.03,0.0,0.02,57.0,27.0,5.8,19.0,Ubisoft,E10+,0.09028971658211143
8741,Galactic Taz Ball,DS,2010.0,Platform,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,,,,,,,0.10028223793645034
8749,Silent Scope 3,PS2,2002.0,Shooter,Konami Digital Entertainment,0.08,0.06,0.0,0.02,61.0,12.0,tbd,,KCET,M,0.1602844437106008
8752,The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,0.09,0.01,0.0,0.01,61.0,9.0,7.8,6.0,Artificial Mind and Movement,E10+,0.11028271421074182
8755,Pro Yakyuu Spirits 5 Kanzenban,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
8757,Freeway,2600,1980.0,Action,Activision,0.32,0.02,0.0,0.0,,,,,,,0.34024698303751383
8759,The Testament of Sherlock Holmes,PC,2012.0,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,73.0,18.0,8,128.0,Frogwares,M,0.07030017439456566
8762,Tokimeki Memorial: Taisen Pazurudama,SAT,1996.0,Puzzle,Konami Digital Entertainment,0.0,0.0,0.08,0.0,,,,,,,0.08029537976927213
8763,Castlevania: Aria of Sorrow,GBA,2003.0,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,91.0,29.0,9.1,127.0,KCET,T,0.2702694694921265
8767,The Fight: Lights Out,PS3,2010.0,Fighting,Sony Computer Entertainment,0.29,0.21,0.0,0.09,48.0,39.0,7.5,77.0,Coldwood Interactive,T,0.5902401128630883
8774,Medabots 9: Metabee / Rokusho,3DS,2015.0,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8783,Galaxy Fight,SAT,1994.0,Fighting,Sunsoft,0.0,0.0,0.04,0.0,,,,,,,0.04029751190664182
8790,Mega Man 8 Anniversary Collector's Edition,SAT,1997.0,Platform,Capcom,0.0,0.0,0.06,0.0,,,,,,,0.060296445837956965
8800,Minecraft,X360,2013.0,Misc,Microsoft Game Studios,5.7,2.65,0.02,0.81,,,,,,,9.179281288301922
8801,SD Gundam GX,SNES,1994.0,Strategy,Namco Bandai Games,0.0,0.0,0.19,0.0,,,,,,,0.1902895163915055
8812,Sly Cooper: Thieves in Time,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.35,0.12,0.0,0.08,75.0,69.0,8.3,343.0,Sanzaru Games,E10+,0.550228101148082
8818,Ty the Tasmanian Tiger,GC,2002.0,Platform,Electronic Arts,0.21,0.05,0.0,0.01,69.0,12.0,8.7,15.0,Krome Studios,E,0.2702645142247525
8819,FIFA Soccer,PSV,2012.0,Sports,Electronic Arts,0.16,0.32,0.02,0.08,79.0,45.0,7.2,79.0,Electronic Arts,E,0.580268393613556
8820,Kingdoms of Amalur: Reckoning,PC,2012.0,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.03,81.0,25.0,6.6,1097.0,Big Huge Games,M,0.3002753977938688
8821,NFL 2K2,PS2,2001.0,Sports,Sega,0.44,0.34,0.0,0.11,85.0,16.0,7.5,6.0,Visual Concepts,E,0.8902165184845441
8829,Capcom Classics Collection Reloaded,PSP,2006.0,Misc,Capcom,0.26,0.0,0.03,0.03,75.0,27.0,tbd,,"Capcom, Klein Computer Entertainment",T,0.32024750204189706
8833,International Superstar Soccer Deluxe,SNES,1995.0,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,,,,,,,0.16029111549453276
8840,Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,2010.0,Misc,Konami Digital Entertainment,0.0,0.0,0.09,0.0,,,,,,,0.0902948467349297
8846,Marvel: Ultimate Alliance,PS3,2006.0,Role-Playing,Activision,0.33,0.02,0.0,0.03,78.0,35.0,7.6,49.0,Raven Software,T,0.3802383257283334
8850,Ben 10: Protector of Earth,PS2,2007.0,Action,D3Publisher,0.09,0.0,0.0,0.74,,,7.6,14.0,High Voltage Software,E10+,0.8301123453872358
8856,Utawarerumono Portable,PSP,2009.0,Role-Playing,Aqua Plus,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8857,TMNT,Wii,2007.0,Action,Ubisoft,0.3,0.03,0.0,0.03,60.0,17.0,5.9,11.0,Ubisoft Montreal,E10+,0.3602438282734136
8864,The Sims 3: Fast Lane Stuff,PC,2010.0,Simulation,Electronic Arts,0.01,0.05,0.0,0.02,,,5.4,14.0,The Sims Studio,T,0.08029569540148321
8865,Wolfenstein,X360,2009.0,Shooter,Activision,0.28,0.22,0.0,0.06,72.0,66.0,7.5,128.0,"id Software, Raven Software",M,0.5602492464465603
8867,Kekkaishi: Kokubourou Shuurai,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8869,Mr. Do!,2600,1982.0,Action,Coleco,0.26,0.02,0.0,0.0,,,,,,,0.28025703557909143
8874,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
8878,NBA 2K6,X360,2005.0,Action,Take-Two Interactive,0.21,0.01,0.0,0.02,81.0,33.0,8.6,31.0,Visual Concepts,E,0.24026028183239184
8881,Crysis 2,PS3,2011.0,Action,Electronic Arts,0.46,0.56,0.06,0.21,85.0,54.0,7.2,406.0,Crytek,M,1.2901971745137626
8891,Learn Chess,DS,2009.0,Misc,DreamCatcher Interactive,0.09,0.0,0.0,0.01,,,tbd,,,,0.10028223793645034
8897,Akko ni Omakase! Brain Shock,DS,2006.0,Misc,Taito,0.0,0.0,0.04,0.0,,,,,,,0.04029751190664182
8899,Nightshade,PS2,2003.0,Action,Sega,0.06,0.04,0.0,0.01,68.0,39.0,7.7,20.0,Wow Entertainment,M,0.11028916930440508
8902,Samurai Warriors,XB,2004.0,Action,Tecmo Koei,0.05,0.02,0.0,0.0,71.0,20.0,9,5.0,Omega Force,T,0.07029221947461312
8907,Fuun Shinsengumi Bakumatsuden Portable,PSP,2009.0,Action,From Software,0.01,0.0,0.0,0.0,,,,,,,0.010297968620415234
8910,PDC World Championship Darts: Pro Tour,X360,2010.0,Sports,O-Games,0.0,0.02,0.0,0.0,,,,,,,0.020300596592594467
8923,Dreamer Series: Puppy Trainer,DS,2008.0,Simulation,DreamCatcher Interactive,0.05,0.0,0.0,0.0,,,tbd,,Dreamcatcher,E,0.05029126692603015
8925,Sudokuro,DS,2007.0,Puzzle,Crave Entertainment,0.1,0.0,0.0,0.01,,,tbd,,FrontLine Studios,E,0.11028056251285408
8927,MLB SlugFest 2006,PS2,2006.0,Sports,Midway Games,0.13,0.1,0.0,0.03,56.0,11.0,7.5,10.0,Blue Shift,E10+,0.2602756443945906
8930,Shining Soul II,GBA,2003.0,Role-Playing,THQ,0.06,0.02,0.0,0.0,74.0,18.0,8.3,9.0,Grasshopper Manufacture,E,0.08029054405101684
8934,Kinnikuman Muscle Grand Prix Max,PS2,2006.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
8943,Samurai Shodown V,XB,2006.0,Fighting,Ignition Entertainment,0.02,0.0,0.0,0.0,58.0,29.0,tbd,,SNK,T,0.020296293196818964
8950,Strongest Tokyo University Shogi DS,DS,1985.0,Action,Mycom,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
8951,Super Robot Taisen EX,SNES,1994.0,Strategy,Banpresto,0.0,0.0,0.37,0.0,,,,,,,0.37027992177334185
8953,Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.04,0.0,,,,,,,0.04029751190664182
8954,Power Rangers: Dino Thunder,PS2,2004.0,Action,THQ,0.35,0.27,0.0,0.09,49.0,6.0,6.2,5.0,Pacific Coast Power & Light,E,0.7102329179672595
8957,The Sims 3,DS,2010.0,Simulation,Electronic Arts,0.38,0.22,0.0,0.06,73.0,9.0,6.4,20.0,Exient Entertainment,E,0.6602324922105975
8960,Culdcept Revolt,3DS,2016.0,Strategy,Nintendo,0.0,0.0,0.06,0.0,,,,,,,0.060296445837956965
8970,The Simpsons Game,DS,2007.0,Action,Electronic Arts,0.56,0.77,0.0,0.17,69.0,17.0,7.3,18.0,Griptonite Games,T,1.5002029294247543
8976,Metroid Fusion,GBA,2002.0,Action,Nintendo,1.18,0.27,0.17,0.06,92.0,44.0,9.1,200.0,Nintendo,E,1.680091778110532
8978,The King of Fighters: Evolution,DC,2000.0,Fighting,SNK,0.0,0.0,0.07,0.0,,,,,,,0.07029591280361455
8992,Hakuouki: Yuugi Roku,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.07,0.0,,,,,,,0.07029591280361455
8995,Vampire Savior: The Lord of Vampire,SAT,1998.0,Fighting,Capcom,0.0,0.0,0.18,0.0,,,,,,,0.1802900494258479
8999,Apollo Justice: Ace Attorney,DS,2007.0,Adventure,Capcom,0.28,0.04,0.64,0.03,78.0,48.0,8.1,84.0,Capcom,T,0.9902135411969827
9006,Persona 2: Eternal Punishment,PS,2000.0,Role-Playing,Atlus,0.03,0.02,0.28,0.02,83.0,11.0,8.4,25.0,Atlus Co.,T,0.3502759907698284
9008,Clash of the Titans,PS3,2010.0,Action,Namco Bandai Games,0.09,0.15,0.01,0.05,41.0,28.0,1.7,17.0,Game Republic,T,0.30027953983570127
9009,Namco Museum 64,N64,1999.0,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01,,,,,,,1.4500960617828071
9019,Crysis 3,PS3,2013.0,Shooter,Electronic Arts,0.26,0.42,0.03,0.16,77.0,23.0,6.3,288.0,Crytek,M,0.8702372507246079
9026,Anima - Gate of Memories,PS4,2016.0,Action,Avanquest,0.0,0.02,0.0,0.0,52.0,13.0,7.9,34.0,"Edge Entertainment, Anima Project",T,0.020300596592594467
9030,FIFA Street 3,X360,2008.0,Sports,Electronic Arts,0.14,0.14,0.0,0.03,63.0,48.0,6.9,18.0,EA Canada,E,0.3102758740681603
9031,WWE 2K17,XOne,2016.0,Sports,Take-Two Interactive,0.12,0.12,0.0,0.02,68.0,12.0,5.5,27.0,Yuke's,T,0.2602805996619646
9032,LEGO Racers,N64,1999.0,Racing,LEGO Media,0.51,0.18,0.0,0.01,,,,,,,0.7002204430826536
9034,Renai 0 Kilometer,PSP,2013.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
9040,GrimGrimoire,PS2,2007.0,Strategy,Tecmo Koei,0.01,0.01,0.03,0.0,79.0,39.0,7.9,17.0,Vanilla Ware,E10+,0.050296845791679444
9044,Gokujou Parodius,SNES,1994.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.18,0.0,,,,,,,0.1802900494258479
9047,Mario vs. Donkey Kong: Tipping Stars,WiiU,2015.0,Puzzle,Nintendo,0.0,0.0,0.01,0.0,70.0,26.0,7.4,72.0,"Nintendo, Nintendo Software Technology",E,0.010299111009669083
9052,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,2012.0,Action,Broccoli,0.0,0.0,0.01,0.0,,,,,,,0.010299111009669083
9054,Karaoke Revolution Presents American Idol Encore 2,Wii,2008.0,Misc,Konami Digital Entertainment,0.3,0.0,0.0,0.02,,,tbd,,Blitz Games,E10+,0.3202447267457339
9056,Resident Evil: Survivor,PS,2000.0,Action,Eidos Interactive,0.23,0.15,0.29,0.05,39.0,10.0,7,47.0,Capcom,M,0.7202411589437656
9070,Digimon Story: Cyber Sleuth,PS4,2016.0,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.02,75.0,45.0,8.5,289.0,Media Vision,T,0.12029975219653688
9071,Derby Stallion II,SNES,1994.0,Sports,ASCII Entertainment,0.0,0.0,0.87,0.0,,,,,,,0.8702532700562208
9075,Harry Potter and the Order of the Phoenix,X360,2007.0,Action,Electronic Arts,0.24,0.03,0.0,0.02,68.0,38.0,6.8,20.0,EA Games,E10+,0.290256208110186
9081,Dragon Warrior III,NES,1988.0,Role-Playing,Enix Corporation,0.1,0.0,3.77,0.0,,,,,,,3.8700819358609553
9084,Jinsei Game Q DS: Shouwa no Dekigoto,DS,2007.0,Misc,Takara Tomy,0.0,0.0,0.01,0.0,,,,,,,0.010299111009669083
9086,LEGO Marvel Super Heroes,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,61.0,4.0,5.2,11.0,TT Games,E10+,0.8902279989237287
9091,Jewel Legends: Tree of Life,DS,2011.0,Puzzle,Rising Star Games,0.0,0.04,0.0,0.01,,,tbd,,Rising Star Games,E,0.05029922184598271
9096,Atari Flashback Classics: Volume 1,XOne,2016.0,Misc,Atari,0.02,0.0,0.0,0.0,,,tbd,,"Atari, Atari SA",E,0.020296293196818964
9105,Cars: Mater-National Championship,X360,2007.0,Racing,THQ,0.13,0.0,0.0,0.01,58.0,9.0,7.8,6.0,Rainbow Studios,E,0.14027553624206526
9116,Pebble Beach Golf Links,SAT,1994.0,Sports,Sega,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
9126,Commandos 2: Men of Courage,PS2,2002.0,Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,67.0,19.0,6.8,11.0,Pyro Studios,T,0.18028324456129602
9136,Harvest Moon: A Wonderful Life Special Edition,PS2,2004.0,Simulation,505 Games,0.09,0.07,0.0,0.02,,,8.9,54.0,Marvelous,E,0.18028324456129602
9138,Supreme Commander,PC,2007.0,Strategy,THQ,0.0,0.04,0.0,0.01,86.0,44.0,8.3,263.0,Gas Powered Games,E10+,0.05029922184598271
9139,Big Mutha Truckers 2,PS2,2005.0,Racing,Xplosiv,0.1,0.07,0.0,0.03,51.0,26.0,2.1,9.0,Eutechnyx,M,0.200279241842505
9141,Fuzion Frenzy,XB,2001.0,Misc,Microsoft Game Studios,0.93,0.24,0.0,0.04,70.0,28.0,6.9,16.0,Blitz Games,E,1.210145951051775
9146,Ferrari: The Race Experience,Wii,,Racing,System 3 Arcade Software,0.0,0.01,0.0,0.0,54.0,4.0,,,System 3,E,0.010300120318302986
9149,Initial D: Extreme Stage,PS3,2008.0,Racing,Sega,0.0,0.0,0.08,0.0,,,,,,,0.08029537976927213
9151,"Grand Theft Auto: Mission Pack #1, London 1969",PS,1998.0,Adventure,Take-Two Interactive,0.06,0.04,0.0,0.01,,,,,,,0.11028916930440508
9163,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,2009.0,Adventure,Tecmo Koei,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
9171,Disney Fairies: Tinker Bell and the Lost Treasure,DS,2009.0,Adventure,Disney Interactive Studios,0.56,0.34,0.02,0.09,,,tbd,,Hyde,E,1.0102000019230934
9176,Ninja Gaiden II,X360,2008.0,Action,Tecmo Koei,0.65,0.22,0.05,0.1,81.0,74.0,8,302.0,"Team Ninja, Tecmo",M,1.0201752814210072
9181,Metal Max 2 Reloaded,DS,2011.0,Role-Playing,Unknown,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
9189,Madden NFL 11,PS3,2010.0,Sports,Electronic Arts,2.04,0.15,0.0,0.2,83.0,36.0,6.1,68.0,EA Tiburon,E,2.38991845584085
9196,Colin McRae Rally 2005,XB,2004.0,Racing,Codemasters,0.04,0.01,0.0,0.0,83.0,35.0,7.5,6.0,Codemasters,E,0.0502934186239179
9198,Grand Ages: Medieval,PS4,2015.0,Strategy,Kalypso Media,0.0,0.05,0.02,0.01,64.0,10.0,7.1,12.0,Gaming Minds Studios,T,0.08029863205158935
9204,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,PS2,2003.0,Action,THQ,0.21,0.16,0.0,0.05,,,,,,,0.4202604440611799
9207,Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
