id,index,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
15862,6894,Spider-Man: Shattered Dimensions,Wii,2010.0,Action,Activision,0.12,0.09,0.0,0.02,0.24,75.0,13.0,7.7,15.0,Beenox,T
5467,4120,Fortune Street,Wii,2011.0,Misc,Nintendo,0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0,Marvelous AQL,E
1858,4319,Yu-Gi-Oh! Destiny Board Traveler,GBA,2004.0,Misc,Konami Digital Entertainment,0.32,0.12,0.0,0.01,0.45,,,,,,
6835,4466,Classic NES Series: Metroid,GBA,2004.0,Adventure,Nintendo,0.26,0.1,0.07,0.01,0.43,58.0,9.0,8.6,18.0,Nintendo,E
4777,11821,Rogue Trooper: Quartz Zone Massacre,Wii,2009.0,Shooter,Reef Entertainment,0.06,0.0,0.0,0.01,0.07,70.0,14.0,8.2,5.0,Rebellion,T
3819,16091,Bomberman (jp sales),PSP,2006.0,Puzzle,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,
2192,2401,Conflict: Desert Storm,XB,2002.0,Shooter,SCi,0.48,0.37,0.0,0.02,0.87,65.0,14.0,8.1,17.0,SCi,T
1874,8630,Saturday Night Slam Masters,SNES,1994.0,Fighting,Capcom,0.0,0.0,0.16,0.0,0.16,,,,,,
6334,16260,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010.0,Fighting,SNK Playmore,0.0,0.0,0.01,0.0,0.01,,,,,,
7130,7640,Dying Light,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.12,0.06,0.0,0.02,0.2,75.0,40.0,7.9,1295.0,Techland,M
13175,11088,Mugen Keitai Disgaea,PS2,2007.0,Role-Playing,Tecmo Koei,0.0,0.0,0.09,0.0,0.09,,,,,,
15870,16180,Egg Mania: Eggstreme Madness,XB,2002.0,Puzzle,Kemco,0.01,0.0,0.0,0.0,0.01,58.0,7.0,tbd,,HotGen,E
1544,12720,Street Fighter V,PC,2016.0,Fighting,Capcom,0.0,0.05,0.0,0.0,0.06,74.0,33.0,2.9,431.0,Capcom,T
2881,12413,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,
16078,113,Need for Speed Underground 2,PS2,2004.0,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,82.0,39.0,8.6,132.0,EA Canada,E
10,3609,Middle-Earth: Shadow of Mordor,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.2,0.26,0.01,0.09,0.56,,,3.4,100.0,Behaviour Interactive,M
1047,15651,Darksiders,PS3,2010.0,Action,THQ,0.01,0.0,0.0,0.0,0.02,82.0,73.0,7.9,319.0,Vigil Games,M
6869,6284,Gunship,PS,1996.0,Simulation,Microprose,0.15,0.1,0.0,0.02,0.27,,,,,,
129,5793,Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31,82.0,33.0,6.9,77.0,Konami,E
367,1924,Tomb Raider: Underworld,X360,2008.0,Action,Eidos Interactive,0.53,0.42,0.01,0.11,1.07,76.0,57.0,6.6,198.0,Crystal Dynamics,T
13065,883,Scooby Doo and the Cyber Chase,PS,2001.0,Adventure,THQ,0.59,1.23,0.0,0.13,1.94,,,7.4,10.0,Art,E
16307,16445,Jambo! Safari Animal Rescue,DS,2009.0,Simulation,Sega,0.01,0.0,0.0,0.0,0.01,,,,,,
11291,2298,The Witcher 2: Assassins of Kings,X360,2012.0,Action,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,88.0,82.0,8.3,818.0,CD Projekt Red Studio,M
3336,486,Wave Race 64,N64,1996.0,Racing,Nintendo,1.98,0.58,0.34,0.04,2.94,,,,,,
4861,333,Mario & Sonic at the London 2012 Olympic Games,Wii,2011.0,Sports,Sega,1.12,1.87,0.27,0.45,3.72,,,,,,
9645,5100,Rec Room Games,Wii,2009.0,Sports,Destineer,0.35,0.0,0.0,0.03,0.37,,,tbd,,Arcade Moon,E
2617,8925,Nancy Drew: The White Wolf of Icicle Creek,Wii,2008.0,Adventure,Sega,0.14,0.0,0.0,0.01,0.15,67.0,9.0,tbd,,Her Interactive,E
8508,13502,Sébastien Loeb Rally Evo,PS4,2016.0,Racing,Milestone S.r.l,0.0,0.04,0.0,0.01,0.04,71.0,28.0,8.1,73.0,Milestone S.r.l,E
14691,14392,River City Super Sports Challenge,DS,2010.0,Sports,Arc System Works,0.01,0.0,0.02,0.0,0.03,,,tbd,,Million,T
13958,9628,Freedom Fighters,GC,2003.0,Shooter,Electronic Arts,0.1,0.03,0.0,0.0,0.13,83.0,15.0,7.8,12.0,Io Interactive,T
5391,1985,WWE SmackDown vs. Raw 2010,X360,2009.0,Fighting,THQ,0.56,0.37,0.01,0.1,1.04,80.0,59.0,8.4,36.0,Yuke's,T
11939,8142,Pirates: Hunt For Blackbeard's Booty,Wii,2008.0,Adventure,Activision,0.08,0.08,0.0,0.02,0.18,,,tbd,,Activision,E
3575,4663,Tomb Raider: The Last Revelation,PC,1998.0,Action,Eidos Interactive,0.41,0.0,0.0,0.0,0.41,,,8.6,50.0,Core Design Ltd.,T
6482,11598,Worms: A Space Oddity,Wii,2008.0,Strategy,THQ,0.06,0.02,0.0,0.01,0.08,64.0,26.0,4.3,13.0,Team 17,E10+
15469,11394,Zatch Bell! Mamodo Battles,PS2,2005.0,Fighting,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,,,,,,
4495,10284,Vacation Sports,Wii,2009.0,Sports,Ubisoft,0.09,0.01,0.0,0.01,0.11,,,tbd,,Mere Mortals,E
9664,9000,QuickSpot,DS,2006.0,Misc,Namco Bandai Games,0.01,0.0,0.13,0.0,0.14,68.0,18.0,tbd,,Namco,E10+
12670,4212,Classic NES Series: Pac-Man,GBA,2004.0,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46,53.0,13.0,tbd,,Nintendo,E
4198,6034,Shrek: Forever After,Wii,2010.0,Platform,Activision,0.18,0.09,0.0,0.03,0.29,,,tbd,,Xpec,E10+
12143,15532,Downtown Nekketsu Jidaigek,3DS,2015.0,Action,Arc System Works,0.0,0.0,0.02,0.0,0.02,,,,,,
16058,15127,Escape the Emerald Star,PC,2011.0,Puzzle,PopCap Games,0.02,0.0,0.0,0.0,0.02,,,tbd,,PopCap,E
10140,14861,The Adventures of Lomax,PS,1996.0,Platform,Psygnosis,0.01,0.01,0.0,0.0,0.03,,,,,,
10511,10052,Blood Drive,X360,2010.0,Racing,Activision,0.09,0.01,0.0,0.01,0.11,40.0,21.0,6.5,10.0,Sidhe Interactive,M
8007,13551,I.Q. Remix+: Intelligent Qube,PS2,2000.0,Puzzle,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,,
6183,8653,Dragon Ball: Origins 2,DS,2010.0,Action,Namco Bandai Games,0.05,0.01,0.08,0.01,0.16,70.0,22.0,tbd,,Game Republic,T
11535,14166,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,DS,2009.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,,,,,,
5832,14235,WRC: FIA World Rally Championship,PSP,2005.0,Racing,Sony Computer Entertainment,0.02,0.01,0.0,0.0,0.03,67.0,18.0,7.8,19.0,Traveller's Tales,E
11024,4888,NBA Jam,X360,2010.0,Sports,Electronic Arts,0.27,0.09,0.0,0.03,0.39,75.0,30.0,7,24.0,EA Canada,E
5249,9474,Scene It? Bright Lights! Big Screen!,PS3,2009.0,Misc,Warner Bros. Interactive Entertainment,0.1,0.01,0.0,0.01,0.13,,,,,,
5068,14821,Darius II,SAT,1995.0,Shooter,Taito,0.0,0.0,0.03,0.0,0.03,,,,,,
5312,12029,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,PSP,2009.0,Action,Irem Software Engineering,0.0,0.0,0.07,0.0,0.07,,,,,,
11213,2924,Hannah Montana: The Movie,DS,2009.0,Adventure,Disney Interactive Studios,0.38,0.25,0.0,0.07,0.7,,,tbd,,n-Space,E
3720,7093,Ys Seven,PSP,2009.0,Role-Playing,Falcom Corporation,0.14,0.0,0.08,0.02,0.23,79.0,27.0,8.5,65.0,Falcom,T
10233,7632,From Russia With Love,XB,2005.0,Action,Electronic Arts,0.15,0.04,0.0,0.01,0.2,71.0,34.0,8.8,12.0,Electronic Arts,T
12527,4059,Dragon Ball Z: Burst Limit,X360,2008.0,Fighting,Atari,0.24,0.18,0.03,0.05,0.49,72.0,50.0,7.6,41.0,"Dimps Corporation, Namco Bandai Games",T
12316,8272,Psi-Ops: The Mindgate Conspiracy,XB,2004.0,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,84.0,55.0,7.9,18.0,Midway,M
5396,12528,Terminator 3: The Redemption,XB,2004.0,Shooter,Atari,0.05,0.01,0.0,0.0,0.06,66.0,38.0,8.6,5.0,Paradigm Entertainment,T
10104,15818,Without Warning,XB,,Shooter,Capcom,0.01,0.0,0.0,0.0,0.02,45.0,25.0,2,5.0,CiRCLE,M
9904,27,Pokemon Black/Pokemon White,DS,2010.0,Role-Playing,Nintendo,5.51,3.17,5.65,0.8,15.14,,,,,,
7145,5470,LEGO Batman 2: DC Super Heroes,PSV,2012.0,Action,Warner Bros. Interactive Entertainment,0.16,0.11,0.0,0.06,0.33,62.0,9.0,6.7,46.0,TT Games,E10+
6694,12349,Sunrise Eiyuutan R,PS2,2000.0,Role-Playing,Sunrise Interactive,0.0,0.0,0.06,0.0,0.06,,,,,,
10615,14567,Knights of Honor,PC,2004.0,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,77.0,26.0,9.1,89.0,Black Sea Studios,E10+
229,10114,Toukiden 2,PSV,2016.0,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,,,,,,
11133,3296,Tearaway,PSV,2013.0,Adventure,Sony Computer Entertainment Europe,0.14,0.34,0.0,0.14,0.61,87.0,82.0,8.9,391.0,Media Molecule,E
3848,15081,Payout Poker & Casino,PSP,,Misc,Unknown,0.02,0.0,0.0,0.0,0.02,,,,,,
13534,14857,Max Payne 2: The Fall of Max Payne,PC,2003.0,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,86.0,46.0,9,802.0,Remedy Entertainment,M
11237,5775,Jampack Volume 12,PS2,2005.0,Misc,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,,,,,,
6257,15395,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,DS,2007.0,Misc,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,
11196,10881,The Legend of Heroes: A Tear of Vermillion,PSP,2005.0,Role-Playing,Namco Bandai Games,0.08,0.0,0.0,0.01,0.09,68.0,24.0,7.7,26.0,Microvision,T
9184,2674,Formula 1,PS,1996.0,Racing,Psygnosis,0.18,0.12,0.42,0.05,0.76,,,,,,
10933,5070,The Golden Compass,PSP,,Action,Sega,0.11,0.16,0.0,0.1,0.37,28.0,4.0,4.1,7.0,Shiny Entertainment,E10+
14790,15289,Dream Chronicles,DS,2010.0,Adventure,Zoo Games,0.02,0.0,0.0,0.0,0.02,,,tbd,,Kat Games,E
11508,6574,Formula One 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,73.0,18.0,6,5.0,Studio Liverpool,E
5429,15966,Thunder Force VI,PS2,2008.0,Shooter,Sega,0.0,0.0,0.02,0.0,0.02,,,,,,
15432,10977,Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005.0,Shooter,Eidos Interactive,0.04,0.04,0.0,0.01,0.09,71.0,36.0,9,25.0,Deadline Games,M
10146,5478,Extra Bases,GB,1990.0,Sports,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,,,,,,
11868,16679,Original Frisbee Disc Sports: Ultimate & Golf,DS,2007.0,Action,"Destination Software, Inc",0.01,0.0,0.0,0.0,0.01,,,,,,
2571,15398,Dungeons & Dragons: Shadow over Mystara,PS3,2013.0,Role-Playing,Capcom,0.0,0.0,0.02,0.0,0.02,,,,,,
9572,10033,NBA Jam 2002,GBA,2002.0,Sports,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,49.0,11.0,tbd,,DC Studios,E
534,15336,Date A Live: Arusu Install,PS3,2014.0,Adventure,Compile Heart,0.0,0.0,0.02,0.0,0.02,,,,,,
1732,9362,Dragon Age Origins: Awakening,PC,2010.0,Role-Playing,Electronic Arts,0.01,0.1,0.0,0.02,0.13,,,,,,
9799,11367,Pac-Man World Rally,GC,2006.0,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08,57.0,10.0,7.8,4.0,Smart Bomb Interactive,E
7748,14074,SD Gundam Force: Showdown!,PS2,2004.0,Shooter,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04,,,,,,
9327,15321,Fuel,PC,2009.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,67.0,16.0,6.7,86.0,Asobo Studio,E
1562,14725,Turn It Around,DS,2006.0,Action,505 Games,0.03,0.0,0.0,0.0,0.03,39.0,11.0,4.5,4.0,"Taito Corporation, 505 Games",E
6728,4205,Tiger Woods PGA Tour 07,Wii,,Sports,Electronic Arts,0.43,0.0,0.0,0.04,0.47,71.0,41.0,6.9,44.0,EA Redwood Shores,E
15172,1177,Pro Evolution Soccer 2010,PS2,2009.0,Sports,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57,,,8.1,15.0,Konami,E
6881,2362,NBA 2K6,PS2,2005.0,Action,Take-Two Interactive,0.43,0.34,0.0,0.11,0.88,84.0,23.0,8.3,13.0,Visual Concepts,E
4747,1620,Assassin's Creed: Bloodlines,PSP,2009.0,Action,Ubisoft,0.43,0.47,0.05,0.28,1.23,63.0,38.0,7.2,69.0,Griptonite Games,M
5592,9788,Ecco the Dolphin,GEN,1992.0,Adventure,Sega,0.0,0.0,0.12,0.0,0.12,,,,,,
755,6566,All-Star Baseball 2003,XB,2002.0,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,79.0,15.0,8.1,7.0,Acclaim,E
5961,4273,Tomb Raider: Legend,PSP,2006.0,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46,67.0,28.0,7.9,30.0,Buzz Monkey,T
5902,627,Rock Band,X360,,Misc,Electronic Arts,1.93,0.33,0.0,0.21,2.47,92.0,72.0,8.2,178.0,Harmonix Music Systems,T
425,12545,Flipnic: Ultimate Pinball,PS2,2003.0,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06,64.0,28.0,8.1,12.0,SCEI,E
16213,1074,Sonic Colors,Wii,2010.0,Platform,Sega,0.92,0.6,0.01,0.15,1.68,78.0,58.0,8.5,301.0,Sonic Team,E
8003,10673,Generator Rex: Agent of Providence,3DS,2011.0,Action,Activision,0.07,0.02,0.0,0.01,0.1,,,tbd,,Virtuos,E10+
10893,3858,Kirby and the Rainbow Curse,WiiU,2015.0,Platform,Nintendo,0.22,0.13,0.12,0.04,0.52,73.0,72.0,8,227.0,HAL Labs,E
14495,16586,Irotoridori no Sekai: World's End Re-Birth,PSV,2015.0,Action,HuneX,0.0,0.0,0.01,0.0,0.01,,,,,,
10823,3430,SoulCalibur V,X360,2012.0,Fighting,Namco Bandai Games,0.39,0.13,0.02,0.04,0.58,77.0,56.0,6.2,124.0,Project Soul,T
8011,10908,SingStar Guitar,PS3,2010.0,Misc,Sony Computer Entertainment,0.0,0.07,0.0,0.02,0.09,,,,,,
2398,10777,Global Touring Challenge: Africa,PS2,2001.0,Racing,Rage Software,0.05,0.04,0.0,0.01,0.1,64.0,12.0,tbd,,Rage Software,E
14771,5115,Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37,83.0,52.0,8.2,66.0,Indies Zero,T
10872,6907,Amazing Adventures: The Forgotten Ruins,DS,2008.0,Adventure,PopCap Games,0.13,0.08,0.0,0.02,0.24,,,tbd,,Black Lantern Studios,E
4303,4015,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006.0,Platform,THQ,0.44,0.02,0.0,0.04,0.49,57.0,16.0,5.6,7.0,Blitz Games,E
3282,222,LEGO Star Wars: The Complete Saga,DS,2007.0,Action,LucasArts,2.83,1.48,0.0,0.45,4.76,80.0,9.0,5.4,46.0,TT Fusion,E
669,4097,Secret Weapons Over Normandy,PS2,2003.0,Simulation,LucasArts,0.24,0.18,0.0,0.06,0.48,81.0,26.0,8.2,19.0,Totally Games,T
523,9084,Fast Food Panic,DS,2010.0,Simulation,Nobilis,0.13,0.0,0.0,0.01,0.14,,,tbd,,Dorasu,E
10269,2901,NCAA Football 08,X360,2007.0,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.7,81.0,30.0,7.8,44.0,EA Sports,E
14303,1938,Freekstyle,PS2,2002.0,Racing,Electronic Arts,0.52,0.41,0.0,0.14,1.06,81.0,25.0,7.3,14.0,Page 44 Studios,E
7015,8656,StarBlade α,PS,1995.0,Shooter,Sony Computer Entertainment,0.0,0.0,0.15,0.01,0.16,,,,,,
11476,8319,Let's TAP,Wii,2008.0,Misc,Sega,0.08,0.06,0.01,0.02,0.17,70.0,47.0,6.6,11.0,Prope,E
2686,12996,Myst IV: Revelation,XB,2005.0,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.05,75.0,17.0,tbd,,Ubisoft Montreal,T
13643,1204,007: The World is not Enough,N64,2000.0,Action,Electronic Arts,1.13,0.38,0.02,0.03,1.55,,,,,,
11511,8722,Atelier Iris: Eternal Mana,PS2,2004.0,Role-Playing,Tecmo Koei,0.08,0.06,0.0,0.02,0.15,74.0,38.0,7.7,38.0,Gust,T
768,12023,Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992.0,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0.0,0.07,,,,,,
2012,12956,IL-2 Sturmovik: Cliffs of Dover,PC,2011.0,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,60.0,13.0,7.1,114.0,1C: Maddox Games,T
4174,7764,DanceMasters,X360,2010.0,Misc,Konami Digital Entertainment,0.15,0.02,0.02,0.01,0.19,63.0,30.0,5.9,7.0,GCP1,E10+
3058,2184,Killzone,PS2,2004.0,Shooter,Sony Computer Entertainment,0.79,0.03,0.0,0.13,0.94,70.0,67.0,7.4,254.0,Guerrilla,M
6884,14764,Battle Arena Toshinden URA,SAT,1995.0,Fighting,Sega,0.0,0.0,0.03,0.0,0.03,,,,,,
7700,10346,Tiger Woods PGA Tour 06,GC,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82.0,19.0,4.8,4.0,EA Sports,E
9923,13241,Grand Ages: Medieval,PC,2015.0,Strategy,Kalypso Media,0.0,0.05,0.0,0.0,0.05,63.0,11.0,5.4,52.0,Gaming Minds Studios,T
11516,6910,The Testament of Sherlock Holmes,PS3,2012.0,Adventure,Focus Home Interactive,0.05,0.14,0.0,0.04,0.24,65.0,16.0,7.4,34.0,Frogwares,M
10580,3762,MLB SlugFest 20-04,PS2,2003.0,Sports,Midway Games,0.26,0.2,0.0,0.07,0.53,78.0,23.0,8.3,8.0,Midway,E
1080,15225,Bejeweled 2 Deluxe,PC,2006.0,Puzzle,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,,,tbd,,PopCap,E
5037,14733,Harukanaru Toki no Naka de 6,PSV,2015.0,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,
14549,1981,Monster Rancher 2,PS,1998.0,Simulation,Sony Computer Entertainment,0.19,0.13,0.66,0.07,1.05,83.0,6.0,,,Tecmo,E
6810,12845,Impact Racing,PS,1996.0,Racing,JVC,0.03,0.02,0.0,0.0,0.06,,,,,,
15434,9657,Just Cause 2,PC,2010.0,Action,Square Enix,0.0,0.1,0.0,0.02,0.12,84.0,33.0,7.7,838.0,Avalanche Studios,M
12872,10566,Digimon Adventure,PSP,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
7584,6946,Girls Mode 3: Kirakira Code,3DS,2015.0,Action,Nintendo,0.0,0.0,0.23,0.0,0.23,,,,,,
5893,10843,Pac-Man World 3,GC,2005.0,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,66.0,17.0,7.3,10.0,Blitz Games,E
4281,7791,Fighter Within,XOne,2013.0,Fighting,Ubisoft,0.11,0.07,0.0,0.02,0.19,23.0,39.0,3,211.0,Ubisoft,T
15388,13618,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016.0,Action,Activision,0.01,0.03,0.0,0.0,0.04,,,4.3,16.0,PlatinumGames,T
13226,7213,All Star Karate,Wii,2010.0,Action,THQ,0.13,0.07,0.0,0.02,0.22,46.0,4.0,tbd,,THQ,E10+
10697,13617,The Smurfs,PS,1998.0,Action,Infogrames,0.02,0.02,0.0,0.0,0.04,,,,,,
3818,14551,Klonoa 2: Dream Champ Tournament,GBA,2002.0,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,78.0,20.0,9.3,6.0,Namco,E
15324,8927,Disney's Donald Duck: Goin' Quackers,PS,2000.0,Platform,Ubisoft,0.08,0.06,0.0,0.01,0.15,65.0,4.0,7,10.0,Ubisoft Shanghai,E
10309,4875,Fishing Resort,Wii,2011.0,Sports,Namco Bandai Games,0.14,0.0,0.25,0.01,0.39,69.0,9.0,7,8.0,Prope,E
9952,14408,Exstetra,PSV,2013.0,Role-Playing,FuRyu,0.0,0.0,0.03,0.0,0.03,,,,,,
16622,11730,One Piece: Gear Spirit,DS,2007.0,Fighting,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,,,,,,
16429,1667,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,GBA,2007.0,Misc,,0.87,0.32,0.0,0.02,1.21,,,,,,
714,12476,DreamWorks Super Star Kartz,X360,2011.0,Racing,Activision,0.05,0.01,0.0,0.0,0.06,,,tbd,,Activision,E
4578,534,Jak II,PS2,2003.0,Platform,Sony Computer Entertainment,1.68,0.74,0.0,0.36,2.78,87.0,47.0,8.2,241.0,Naughty Dog,T
13738,14748,Battle vs. Chess,PC,,Misc,TopWare Interactive,0.0,0.02,0.0,0.0,0.03,69.0,5.0,5.9,12.0,Targem Games,T
7919,8336,Fate/Stay Night [Réalta Nua],PS2,2007.0,Adventure,Kadokawa Shoten,0.0,0.0,0.17,0.0,0.17,,,,,,
16706,784,Dynasty Warriors 4,PS2,2003.0,Action,Tecmo Koei,0.63,0.21,1.13,0.13,2.11,78.0,24.0,9.3,201.0,Omega Force,T
9050,8393,Backyard NFL Football '10,Wii,2009.0,Sports,Atari,0.16,0.0,0.0,0.01,0.17,,,,,,
7270,11651,Criminal Girls: Invite Only,PSP,2010.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.08,0.0,0.08,,,,,,
14160,9220,Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,0.0,0.0,0.14,0.0,0.14,,,,,,
2491,15887,Let's Pilates!,DS,2007.0,Misc,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02,,,tbd,,Vanpool,E
576,6583,Secret Weapons Over Normandy,XB,2003.0,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,77.0,31.0,8.8,4.0,Totally Games,T
49,15589,Dreamer Series: Horse Trainer,DS,2008.0,Simulation,DreamCatcher Interactive,0.02,0.0,0.0,0.0,0.02,,,tbd,,,
14971,9485,Persona 4: Arena,X360,2012.0,Fighting,Atlus,0.08,0.01,0.03,0.01,0.13,83.0,21.0,7.3,60.0,Arc System Works,T
4197,10465,Escape From Monkey Island,PS2,2001.0,Adventure,LucasArts,0.05,0.04,0.0,0.01,0.1,84.0,21.0,8.2,11.0,LucasArts,T
347,7247,LEGO The Lord of the Rings,PC,2012.0,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0.0,0.03,0.22,80.0,6.0,8.2,127.0,TT Games,E10+
8031,11463,Major League Baseball 2K11,PC,2011.0,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08,74.0,5.0,5.9,16.0,Visual Concepts,E
9607,13568,Hanayori Danshi: Koi Seyo Onago,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,,
2581,6212,Civilization II,PS,1998.0,Strategy,Activision,0.15,0.11,0.0,0.02,0.28,,,,,,
956,725,Teenage Mutant Ninja Turtles II: The Arcade Game,NES,1990.0,Action,Konami Digital Entertainment,1.74,0.25,0.21,0.03,2.23,,,,,,
6358,16067,Dream C Club,PS3,2012.0,Simulation,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,
13533,2062,1942,NES,1985.0,Shooter,Capcom,0.65,0.14,0.21,0.0,1.0,,,,,,
16471,14557,Pop'n Music 14 Fever!,PS2,2007.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,
4778,6036,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991.0,Role-Playing,Angel Studios,0.0,0.0,0.29,0.0,0.29,,,,,,
5694,13488,Fantastic Four: Rise of the Silver Surfer,Wii,2007.0,Action,Take-Two Interactive,0.04,0.01,0.0,0.0,0.05,39.0,16.0,5.9,15.0,7 Studios,T
8041,13642,No Rules: Get Phat,GBA,2001.0,Action,TDK Mediactive,0.03,0.01,0.0,0.0,0.04,,,,,,
4822,9943,Ultimate Puzzle Games: Sudoku Edition,DS,2007.0,Puzzle,Telegames,0.11,0.0,0.0,0.01,0.12,,,tbd,,puzzle.tv,E
3664,14438,Top Gun: Hard Lock,PS3,2012.0,Action,505 Games,0.0,0.02,0.0,0.01,0.03,,,7.8,11.0,505 Games,T
3716,653,Halo: Combat Evolved Anniversary,X360,2011.0,Shooter,Microsoft Game Studios,1.44,0.7,0.04,0.22,2.4,82.0,73.0,8.1,487.0,343 Industries,M
4072,13578,Justice League: Chronicles,GBA,2003.0,Platform,Midway Games,0.03,0.01,0.0,0.0,0.04,43.0,7.0,tbd,,Full-Fat,E
13642,15730,Mai-Otome Hime: Otome Butou Shi,PS2,2006.0,Fighting,Sunrise Interactive,0.0,0.0,0.02,0.0,0.02,,,,,,
9491,2552,Dragon Ball: Raging Blast 2,PS3,2010.0,Fighting,Namco Bandai Games,0.42,0.18,0.11,0.09,0.81,60.0,27.0,7.5,63.0,Spike,T
2297,15862,Broken Sword 5: The Serpent's Curse,XOne,2015.0,Adventure,Revolution Software,0.0,0.02,0.0,0.0,0.02,77.0,12.0,7.2,11.0,Revolution Software,T
14595,12639,Theresia...,DS,2008.0,Adventure,Arc System Works,0.05,0.0,0.0,0.0,0.06,61.0,6.0,8,8.0,WorkJam,M
12536,6196,Bass Strike,PS2,2001.0,Sports,THQ,0.14,0.11,0.0,0.04,0.28,57.0,11.0,5.8,4.0,THQ,E
2736,4284,NASCAR 2005: Chase for the Cup,XB,2004.0,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45,86.0,16.0,tbd,,EA Tiburon,E
14532,12946,Criminal Girls 2,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.01,0.01,0.03,0.01,0.05,,,,,,
2382,11009,Animal Planet: Vet Life,Wii,2009.0,Simulation,Activision,0.08,0.0,0.0,0.01,0.09,,,tbd,,"Activision, Activision Blizzard",E
2850,16389,Kamaitachi no Yoru 2: Tokubetsu Hen,PSP,2006.0,Adventure,ChunSoft,0.0,0.0,0.01,0.0,0.01,,,,,,
